carID,brand,model,year,mileage,tax,mpg,engineSize,price,transmission,fuelType
19403,bmw, M6,2015,34017,555,28.5,4.4,34147,Semi-Auto,Petrol
16349,ford, Tourneo Custom,2019,9897,145,30.1,2,25995,Manual,Diesel
16505,skoda, Yeti,2017,22848,145,51.4,1.2,13000,Semi-Auto,Petrol
15129,merc, M Class,2015,21000,305,39.2,3,23750,Automatic,Diesel
15123,toyota, Verso,2016,30000,200,41.5,1.6,10982,Manual,Petrol
16477,bmw, 8 Series,2019,11111,150,26.9,4.4,65000,Automatic,Petrol
13561,bmw, 7 Series,2012,66294,160,50.4,3,12500,Automatic,Diesel
13717,hyundi, I800,2019,15492,145,31.7,2.5,18990,Manual,Diesel
17449,vw, Arteon,2019,11,145,38.7,2,28990,Automatic,Petrol
18811,ford, Grand C-MAX,2017,40911,150,64.2,1.5,9690,Manual,Diesel
12313,bmw, 6 Series,2016,17264,325,32.1,4.4,26976,Automatic,Petrol
12526,merc, CLA Class,2014,82580,30,64.2,1.8,12795,Manual,Diesel
17186,bmw, 8 Series,2019,9731,145,39.8,3,56950,Semi-Auto,Diesel
13762,hyundi, I800,2017,23870,325,33.6,2.5,14000,Automatic,Diesel
13676,merc, M Class,2013,58457,200,44.8,2.1,17481,Semi-Auto,Diesel
14057,bmw, 6 Series,2016,39950,205,49.6,3,22500,Semi-Auto,Diesel
15337,hyundi, IX35,2013,49180,305,39.2,2,8471,Automatic,Diesel
16383,vw, Shuttle,2019,11514,145,32.8,2,32500,Semi-Auto,Diesel
15883,hyundi, IX20,2018,4909,150,50.4,1.4,10250,Manual,Petrol
19469,bmw, M4,2019,1501,145,34,3,49995,Semi-Auto,Petrol
18001,vw, Arteon,2017,33915,145,47.1,2,18980,Semi-Auto,Petrol
13694,audi, A8,2018,6173,145,40.4,3,39881,Semi-Auto,Diesel
17719,merc, V Class,2018,11726,145,46.3,2.1,19998,Manual,Diesel
17617,bmw, 7 Series,2017,28998,300,35.3,4.4,33990,Semi-Auto,Petrol
12475,toyota, Prius,2008,133107,10,65.7,1.5,3995,Automatic,Hybrid
16008,skoda, Rapid,2014,29000,30,64.2,1.6,5890,Manual,Diesel
13693,toyota, Hilux,2020,50,260,2.8,2.4,18495,Manual,Diesel
13611,toyota, Avensis,2013,57480,30,62.8,2,7498,Manual,Diesel
12127,vauxhall, Combo Life,2019,4912,145,53.3,1.5,17994,Manual,Diesel
16501,skoda, Rapid,2017,15261,145,62.8,1,8752,Manual,Petrol
15219,skoda, Yeti,2016,52325,125,51.4,1.2,10490,Manual,Petrol
19567,skoda, Kamiq,2019,2356,145,44.1,1.5,19990,Automatic,Petrol
17298,merc, SLK,2005,63000,325,32.1,1.8,5200,Automatic,Petrol
15103,ford, Grand C-MAX,2017,19318,30,64.2,1.5,10798,Manual,Diesel
18098,bmw, M6,2018,8207,145,28.5,4.4,46995,Semi-Auto,Petrol
14876,vw, Scirocco,2017,45245,20,67.3,2,14400,Manual,Diesel
17423,vw, Scirocco,2015,36213,125,53.3,2,14255,Automatic,Diesel
15100,bmw, X6,2016,43600,200,44.8,3,29995,Automatic,Diesel
18052,ford, Galaxy,2017,26088,145,52.3,2,20600,Semi-Auto,Diesel
15886,audi, A7,2018,4000,145,38.2,3,39500,Automatic,Diesel
16170,hyundi, IX35,2013,73593,145,53.3,1.7,7500,Manual,Diesel
17021,ford, Grand Tourneo Connect,2019,390,145,61.4,1.5,18500,Manual,Diesel
15861,toyota, Avensis,2016,47996,20,67.3,1.6,9590,Manual,Diesel
13936,bmw, 6 Series,2014,27782,160,50.4,3,18999,Automatic,Diesel
14526,toyota, Prius,2020,2250,135,64.2,1.8,26000,Automatic,Hybrid
13884,hyundi, Santa Fe,2019,6402,145,42.8,2.2,30491,Semi-Auto,Diesel
14706,merc, SLK,2012,47800,145,56.5,2.1,10499,Automatic,Diesel
16582,bmw, M4,2018,9210,145,34,3,34990,Automatic,Petrol
19189,vw, Arteon,2019,8401,145,60.1,2,27490,Automatic,Diesel
18810,audi, R8,2018,3800,145,23,5.2,93950,Semi-Auto,Petrol
16407,skoda, Kamiq,2020,1000,145,47.9,1,17495,Manual,Petrol
17641,vw, CC,2014,81267,30,60.1,2,7991,Manual,Diesel
15722,merc, V Class,2018,13000,145,45.6,2.1,34000,Automatic,Diesel
14293,merc, GLS Class,2019,18717,145,34,3,54990,Semi-Auto,Diesel
19382,hyundi, IX20,2016,55979,125,50.4,1.4,7795,Manual,Petrol
16613,ford, Grand C-MAX,2016,47387,30,64.2,1.5,9495,Manual,Diesel
14934,toyota, Land Cruiser,2020,27,145,30.1,2.8,45950,Automatic,Diesel
14954,hyundi, Santa Fe,2015,54963,200,46.3,2.2,13998,Manual,Diesel
15491,skoda, Scala,2019,3527,150,47.1,1,15850,Semi-Auto,Petrol
13744,skoda, Roomster,2015,80059,145,49.6,1.2,4738,Manual,Petrol
19550,hyundi, IX20,2017,8564,145,64.2,1.6,8199,Manual,Diesel
16352,hyundi, IX20,2017,10843,150,43.5,1.6,10999,Automatic,Petrol
12072,bmw, 6 Series,2019,1125,145,34.5,3,39999,Semi-Auto,Petrol
16803,skoda, Scala,2020,1050,145,49.6,1,17000,Manual,Petrol
13747,bmw, M4,2019,4786,145,34,3,40980,Semi-Auto,Petrol
19561,vw, Tiguan Allspace,2018,12971,145,43.5,1.4,27999,Semi-Auto,Petrol
16670,merc, CLS Class,2015,48126,160,49.6,3,19995,Automatic,Diesel
14467,vauxhall, Zafira Tourer,2016,20770,200,43,1.4,10043,Manual,Petrol
19037,audi, RS4,2013,68000,555,26.4,4.2,23888,Automatic,Petrol
13421,hyundi, Santa Fe,2015,34203,260,42.2,2.2,17000,Semi-Auto,Diesel
18663,merc, S Class,2019,14259,145,52.3,3,45990,Semi-Auto,Diesel
17456,merc, CLS Class,2019,2619,145,31.4,2,46995,Semi-Auto,Petrol
18110,vw, Amarok,2014,77282,260,35.3,2,13750,Manual,Diesel
19361,vw, Scirocco,2016,25624,20,55.4,2,14966,Manual,Diesel
16669,vw, Caravelle,2016,30414,235,42.8,2,29994,Manual,Diesel
18602,hyundi, IX20,2016,16407,125,50.4,1.4,8298,Manual,Petrol
18191,hyundi, Santa Fe,2014,69059,260,41.5,2.2,11991,Semi-Auto,Diesel
15574,skoda, Rapid,2014,69000,125,52.3,1.2,5595,Manual,Petrol
15478,ford, Puma,2019,1500,145,50.4,1,23500,Manual,Petrol
17945,toyota, Prius,2016,31432,0,94.1,1.8,16995,Automatic,Hybrid
18651,vw, Scirocco,2014,46772,20,55.4,2,10130,Manual,Diesel
14586,bmw, 8 Series,2019,8966,145,33.6,3,54991,Semi-Auto,Petrol
14124,ford, Galaxy,2016,21013,160,43.5,1.5,17315,Manual,Petrol
16977,toyota, Verso,2017,15062,200,42.8,1.8,15490,Semi-Auto,Petrol
14928,merc, S Class,2017,27000,20,61.4,2.1,34948,Automatic,Hybrid
17505,bmw, X4,2016,38900,145,54.3,2,21995,Automatic,Diesel
18062,vw, Scirocco,2017,9268,150,34.9,2,20891,Semi-Auto,Petrol
14352,vw, Caravelle,2019,6924,145,33.6,2,41495,Semi-Auto,Diesel
14275,vauxhall, Vivaro,2015,64000,235,42.8,1.6,14499,Manual,Diesel
16154,merc, V Class,2018,23075,145,46.3,2.1,18450,Manual,Diesel
16480,vauxhall, Combo Life,2018,6000,145,53.3,1.5,14495,Manual,Diesel
18929,merc, V Class,2019,200,145,36.7,2,44995,Semi-Auto,Diesel
14485,ford, Puma,2019,127,145,50.4,1,21700,Manual,Petrol
18367,bmw, M5,2019,3256,145,26.9,4.4,62980,Semi-Auto,Petrol
16542,vauxhall, GTC,2015,29188,160,47.1,1.4,8927,Manual,Petrol
17867,audi, A7,2019,7799,145,38.2,3,35650,Semi-Auto,Diesel
13331,ford, Grand C-MAX,2016,36489,30,64.2,1.5,9820,Manual,Diesel
17914,bmw, X6,2020,3291,145,33.2,3,55995,Semi-Auto,Diesel
15908,vauxhall, GTC,2015,32795,160,47.1,1.4,7660,Manual,Petrol
14059,vauxhall, Zafira Tourer,2016,43320,200,42.2,1.4,9350,Manual,Petrol
15369,merc, GLS Class,2017,7208,305,37.2,3,38250,Automatic,Diesel
12252,ford, Edge,2017,19175,150,48.7,2,20495,Manual,Diesel
14116,vw, Amarok,2019,10,260,28.3,3,28995,Automatic,Diesel
18026,vw, Caravelle,2015,35977,200,45.6,2,26500,Manual,Diesel
18714,vauxhall, Combo Life,2019,1686,145,42.2,1.2,14457,Manual,Petrol
12347,vw, Beetle,2017,27321,145,53.3,1.2,11995,Manual,Petrol
18096,ford, Puma,2020,3000,145,50.4,1,22975,Manual,Petrol
17924,vw, Beetle,2017,9984,150,55.4,1.2,14491,Semi-Auto,Petrol
14092,merc, CLS Class,2016,26236,165,51.4,3,22421,Automatic,Diesel
12280,vw, CC,2013,62541,30,60.1,2,7820,Manual,Diesel
13354,hyundi, IX20,2011,38000,200,43.6,1.6,6995,Automatic,Petrol
15958,hyundi, I40,2014,59200,30,65.7,1.7,6490,Manual,Diesel
14665,toyota, Verso,2017,27518,30,62.8,1.6,12500,Manual,Diesel
15429,toyota, Avensis,2017,59097,20,67.3,1.6,9692,Manual,Diesel
15789,toyota, Prius,2015,48911,0,68.9,1.8,18795,Automatic,Hybrid
13932,ford, Grand C-MAX,2018,36244,145,54.3,1,11998,Manual,Petrol
15983,hyundi, IX35,2015,47456,160,51.4,2,9995,Manual,Diesel
17927,bmw, M4,2016,33113,300,34,3,32983,Automatic,Petrol
12323,toyota, Land Cruiser,2006,113000,555,31.4,3,7240,Automatic,Diesel
13783,toyota, Verso,2015,17684,30,62.8,1.6,10999,Manual,Diesel
17911,skoda, Kamiq,2019,4069,150,47.1,1,21990,Manual,Petrol
19530,merc, V Class,2018,39292,145,46.3,2.1,19000,Manual,Diesel
18168,hyundi, I800,2019,2573,145,31.7,2.5,20998,Manual,Diesel
15475,bmw, 6 Series,2016,21050,160,51.4,3,25243,Semi-Auto,Diesel
16860,merc, GLB Class,2020,2000,145,46.3,2,35400,Semi-Auto,Diesel
14478,vw, Amarok,2019,9895,260,36.2,3,30999,Automatic,Diesel
16331,hyundi, Santa Fe,2016,25976,200,47.1,2.2,19360,Manual,Diesel
19086,vw, Scirocco,2016,69018,125,53.3,2,12490,Semi-Auto,Diesel
17206,vw, Amarok,2019,200,260,28.3,3,36990,Automatic,Diesel
14357,ford, Grand C-MAX,2017,47178,30,64.2,1.5,11899,Manual,Diesel
12544,ford, Grand C-MAX,2018,1587,150,51.4,1.5,15970,Semi-Auto,Diesel
14350,ford, KA,2016,55000,30,57.7,1.2,5000,Manual,Petrol
19342,vw, Amarok,2020,3602,260,33.6,3,33495,Automatic,Diesel
18730,vauxhall, Zafira Tourer,2017,32447,205,41.5,1.4,9999,Manual,Petrol
16633,skoda, Kamiq,2019,2197,145,44.1,1.5,19250,Semi-Auto,Petrol
16486,toyota, Prius,2019,7677,135,62.8,1.8,24060,Automatic,Hybrid
16697,vauxhall, Agila,2011,28299,30,55.4,1.2,3699,Manual,Petrol
15800,bmw, M5,2014,55241,555,28.5,4.4,23490,Automatic,Petrol
14190,merc, GLS Class,2017,32875,305,37.2,3,41990,Semi-Auto,Diesel
14882,toyota, Hilux,2017,8793,260,36.2,2.4,20630,Automatic,Diesel
17475,bmw, M2,2018,17000,145,39.8,3,23495,Automatic,Petrol
12443,hyundi, IX35,2013,51400,145,53.3,1.7,7996,Manual,Diesel
15399,ford, Grand Tourneo Connect,2018,9486,145,56.6,1.5,15990,Automatic,Diesel
13142,skoda, Scala,2019,10161,145,49.6,1,15995,Manual,Petrol
13224,skoda, Kamiq,2019,1001,145,43.5,1.5,22950,Semi-Auto,Petrol
19434,ford, Grand C-MAX,2016,24904,125,56.5,2,11699,Automatic,Diesel
18791,merc, CLS Class,2016,13720,165,51.4,3,22998,Semi-Auto,Diesel
14056,vauxhall, Combo Life,2020,10,145,50.4,1.5,21295,Manual,Diesel
18221,merc, V Class,2019,5927,145,44.8,2.2,39897,Semi-Auto,Diesel
16780,ford, Puma,2019,883,145,51.4,1,22999,Manual,Petrol
15313,skoda, Scala,2019,6500,145,49.6,1,14995,Manual,Petrol
15053,ford, Grand C-MAX,2015,51250,160,48.7,2,9795,Semi-Auto,Diesel
19451,hyundi, Santa Fe,2017,22531,200,47.1,2.2,18295,Manual,Diesel
15931,hyundi, IX35,2015,41309,150,53.3,1.7,9000,Manual,Diesel
15476,skoda, Kamiq,2020,1000,145,49.6,1,17495,Manual,Petrol
13333,vauxhall, GTC,2015,55891,125,60.1,2,7980,Manual,Diesel
18905,audi, A7,2019,11500,145,38.2,3,51990,Automatic,Diesel
14777,ford, Mustang,2019,12,145,30.7,2.3,35989,Automatic,Petrol
12380,hyundi, Santa Fe,2020,9,145,39.2,2.2,37995,Semi-Auto,Diesel
17132,merc, X-CLASS,2019,10996,260,35.8,2.3,22995,Automatic,Diesel
15842,toyota, GT86,2017,36284,145,36.2,2,17498,Manual,Petrol
15799,bmw, 7 Series,2019,10504,145,34.5,3,46999,Semi-Auto,Petrol
15126,merc, S Class,2018,2984,145,48.7,3,58099,Semi-Auto,Diesel
18233,vw, Beetle,2014,31872,30,65.7,1.6,7695,Manual,Diesel
18982,skoda, Kamiq,2019,1236,145,47.9,1,18999,Manual,Petrol
16782,ford, Galaxy,2017,34036,125,56.5,2,17999,Manual,Diesel
16291,ford, Galaxy,2016,23647,145,52.3,2,17500,Automatic,Diesel
18263,audi, RS6,2017,20814,325,29.4,4,56990,Semi-Auto,Petrol
17611,audi, SQ5,2019,1500,145,34.5,0,48800,Automatic,Diesel
16949,ford, Edge,2016,23743,200,47.9,2,20645,Automatic,Diesel
12894,hyundi, I800,2017,34492,145,37.7,2.5,14000,Manual,Diesel
14741,toyota, Land Cruiser,2016,22583,300,38.2,2.8,33000,Semi-Auto,Diesel
13688,bmw, Z4,2020,101,145,38.7,2,30990,Semi-Auto,Petrol
12226,hyundi, I800,2018,33173,145,37.7,2.5,15499,Manual,Diesel
16524,toyota, Prius,2015,51896,0,134.5,1.8,15995,Automatic,Hybrid
13427,ford, KA,2019,10000,145,47.9,0,9999,Manual,Petrol
18919,vw, Arteon,2018,30823,145,47.1,2,19498,Semi-Auto,Petrol
12016,bmw, 6 Series,2016,25596,200,49.6,3,22910,Semi-Auto,Diesel
17793,merc, GLS Class,2018,7256,145,37.2,3,41994,Automatic,Diesel
14345,vw, Caddy Maxi Life,2020,2000,145,46.3,2,23990,Semi-Auto,Diesel
12239,vauxhall, Combo Life,2018,34138,145,53.3,1.5,12816,Manual,Diesel
13722,bmw, X4,2019,7141,145,42.8,2,33995,Semi-Auto,Diesel
18093,bmw, X6,2013,77014,300,38.2,3,15800,Automatic,Diesel
17552,vw, Arteon,2019,3994,145,52.3,2,26000,Manual,Diesel
18789,vw, Beetle,2007,103500,260,36.7,1.6,2395,Manual,Petrol
13765,bmw, Z4,2016,20266,200,41.5,2,14799,Manual,Petrol
13677,bmw, X4,2017,13200,145,47.9,3,26400,Automatic,Diesel
12740,merc, GLS Class,2017,7201,150,37.2,3,38250,Automatic,Diesel
13011,hyundi, IX35,2014,61243,145,53.3,1.7,7991,Manual,Diesel
18880,merc, CLS Class,2016,22525,125,57.7,2.1,20499,Semi-Auto,Diesel
19619,hyundi, IX35,2015,85614,150,54.3,1.7,7485,Manual,Diesel
19236,ford, Grand C-MAX,2016,50592,30,64.2,1.5,9200,Manual,Diesel
12459,merc, CLS Class,2016,42651,145,56.5,2.1,19383,Automatic,Diesel
14723,vw, Arteon,2019,5800,150,50.4,2,29371,Semi-Auto,Diesel
14054,ford, KA,2009,24000,30,55.4,1.2,3695,Manual,Petrol
17101,audi, A7,2019,6112,145,38.7,3,41495,Automatic,Diesel
17958,ford, Edge,2016,22188,200,47.9,2,19900,Automatic,Diesel
15809,hyundi, IX20,2016,39016,160,43.5,1.6,8990,Automatic,Petrol
12972,bmw, i8,2017,9992,135,134.5,1.5,59950,Automatic,Hybrid
18692,bmw, 6 Series,2012,27352,160,51.4,3,17199,Automatic,Diesel
12334,bmw, X7,2020,1501,145,33.6,3,64995,Semi-Auto,Diesel
16038,vauxhall, Vivaro,2015,72717,160,49.6,1.6,10207,Manual,Diesel
17114,skoda, Rapid,2018,17200,145,62.8,1,8950,Manual,Petrol
18654,merc, CLS Class,2016,28925,125,57.7,2.1,19998,Semi-Auto,Diesel
14277,merc, M Class,2015,43910,570,23.9,5.5,32250,Semi-Auto,Petrol
14946,merc, SLK,2004,118400,325,30.7,2,3490,Automatic,Petrol
18369,vw, California,2019,7259,260,33.2,2,57991,Automatic,Diesel
18719,audi, RS3,2017,17889,145,34,2.5,36990,Semi-Auto,Petrol
16944,skoda, Scala,2019,5027,145,49.6,1,15495,Manual,Petrol
16705,vw, Scirocco,2017,26628,145,53.3,2,15995,Manual,Diesel
16251,vw, Tiguan Allspace,2019,12425,145,39.2,2,27000,Automatic,Diesel
19124,merc, V Class,2019,20500,145,48.7,2.1,20950,Automatic,Diesel
13448,vw, Amarok,2019,21746,265,33.6,3,26991,Automatic,Diesel
14498,merc, GL Class,2016,13144,125,55.4,2.1,16499,Automatic,Diesel
19417,hyundi, Santa Fe,2019,1578,145,39.2,2.2,34000,Automatic,Diesel
14274,bmw, M3,2004,55000,315,23.3,3.2,14950,Automatic,Petrol
16082,merc, GLS Class,2017,21200,145,37.2,3,42489,Automatic,Diesel
14802,merc, CLA Class,2015,90740,20,67.3,2.1,13795,Automatic,Diesel
18183,merc, SLK,2015,21624,145,56.5,2,14298,Semi-Auto,Diesel
16619,ford, Grand C-MAX,2016,18887,30,54.3,1,10799,Manual,Petrol
13278,vw, California,2019,8991,260,33.2,2,56995,Semi-Auto,Diesel
13633,skoda, Scala,2019,637,145,49.6,1,14750,Manual,Petrol
12216,ford, KA,2014,22888,30,57.7,1.2,5000,Manual,Petrol
15888,toyota, Hilux,2016,52689,260,38.7,2.5,29990,Manual,Diesel
12496,merc, GLS Class,2020,452,145,30.4,3,71991,Semi-Auto,Diesel
13077,hyundi, IX20,2017,7809,160,43.5,1.6,9399,Automatic,Petrol
15879,vw, Scirocco,2017,16452,20,55.4,2,16995,Manual,Diesel
18640,merc, G Class,2015,34400,570,25.2,3,52995,Semi-Auto,Diesel
14716,bmw, Z4,2019,3644,145,38.7,2,31488,Automatic,Petrol
17066,merc, CLA Class,2017,57763,20,67.3,2.1,16000,Automatic,Diesel
18976,toyota, Verso,2017,24389,200,42.8,1.8,12690,Semi-Auto,Petrol
16583,skoda, Kamiq,2019,1248,145,44.1,1.5,20292,Semi-Auto,Petrol
18973,toyota, Verso,2016,12068,160,43.5,1.8,13990,Semi-Auto,Petrol
16048,audi, SQ7,2017,28000,145,39.2,4,46950,Automatic,Diesel
14543,vw, Tiguan Allspace,2019,8001,145,38.7,2,25240,Semi-Auto,Diesel
18319,skoda, Scala,2020,3263,145,47.1,1,15895,Semi-Auto,Petrol
12561,merc, V Class,2019,2020,145,36.2,2,45394,Automatic,Diesel
16090,vw, Arteon,2019,7885,145,50.4,2,25750,Semi-Auto,Diesel
13301,toyota, GT86,2019,3348,145,32.8,2,27060,Automatic,Petrol
18527,skoda, Rapid,2017,40123,145,74.3,1.6,9495,Manual,Diesel
13817,toyota, Verso,2017,33890,30,62.8,1.6,11498,Manual,Diesel
14330,ford, Grand C-MAX,2017,27070,150,64.2,1.5,11498,Manual,Diesel
14465,bmw, 6 Series,2016,41963,160,51.4,3,19999,Automatic,Diesel
14699,toyota, Prius,2016,21720,0,85.6,1.8,19523,Automatic,Hybrid
13623,merc, CLS Class,2016,53000,145,56.5,2.1,18995,Automatic,Diesel
13389,merc, GLS Class,2016,30448,300,37.2,3,41750,Automatic,Diesel
14153,vauxhall, GTC,2015,65688,125,60.1,2,6420,Manual,Diesel
13308,merc, GLS Class,2019,10721,145,37.2,3,48502,Automatic,Diesel
18607,merc, CLS Class,2013,72216,200,46.3,3,12975,Automatic,Diesel
18295,skoda, Scala,2019,5703,145,57.7,1.6,14995,Manual,Diesel
17881,merc, GL Class,2015,40319,125,56.6,2.1,15999,Automatic,Diesel
18767,skoda, Scala,2019,1907,145,47.1,1,17990,Automatic,Petrol
16168,merc, S Class,2017,18066,145,52.3,2.9,38800,Automatic,Diesel
13143,toyota, Verso,2017,29476,205,42.8,1.8,12998,Semi-Auto,Petrol
16135,merc, CLS Class,2017,30427,145,57.7,2.1,21480,Semi-Auto,Diesel
14545,ford, KA,2014,45201,30,57.7,1.2,4290,Manual,Petrol
18413,bmw, 6 Series,2020,1237,145,44.1,2,44950,Semi-Auto,Diesel
19569,vw, Shuttle,2017,4828,145,47.1,2,32995,Semi-Auto,Diesel
14560,vauxhall, Combo Life,2019,8865,150,53.3,1.5,13798,Manual,Diesel
19156,merc, S Class,2015,16382,200,47.9,3,28998,Semi-Auto,Diesel
13495,toyota, Prius,2013,27000,0,68.9,1.8,17353,Automatic,Hybrid
12721,bmw, X4,2019,7356,145,40.9,3,38495,Semi-Auto,Diesel
16209,bmw, X4,2019,4068,150,40.9,3,36490,Semi-Auto,Diesel
12515,toyota, Verso,2018,3252,145,43.5,1.8,17995,Semi-Auto,Petrol
14570,hyundi, IX20,2015,57819,125,50.4,1.4,6498,Manual,Petrol
19286,merc, S Class,2019,1284,145,52.3,2.9,55298,Automatic,Diesel
17425,hyundi, Santa Fe,2019,9970,145,39.2,2.2,30999,Semi-Auto,Diesel
13968,ford, Grand C-MAX,2017,15371,30,54.3,1,11498,Manual,Petrol
12888,merc, GLS Class,2017,22957,145,37.2,3,38580,Automatic,Diesel
12145,skoda, Scala,2019,4352,145,49.6,1,15795,Manual,Petrol
18875,toyota, GT86,2020,1055,145,33.2,2,27995,Manual,Petrol
15257,merc, GL Class,2015,36281,330,36.2,3,31998,Semi-Auto,Diesel
12815,vw, Tiguan Allspace,2019,5000,145,39.2,2,31899,Automatic,Diesel
13663,merc, CLA Class,2017,27941,145,68.9,2.1,14800,Automatic,Diesel
12397,vauxhall, Combo Life,2019,9585,145,42.2,1.2,14691,Manual,Petrol
18091,skoda, Yeti,2014,12256,140,55.4,2,9999,Manual,Diesel
15316,bmw, X6,2020,3000,145,34.9,3,59989,Semi-Auto,Diesel
13397,bmw, Z4,2020,10,145,37.2,2,33990,Semi-Auto,Petrol
13741,merc, S Class,2009,79980,325,34,3,8990,Automatic,Diesel
17415,vw, Tiguan Allspace,2019,3700,150,44.1,2,29000,Semi-Auto,Diesel
12620,audi, A7,2020,6150,145,38.7,3,42995,Semi-Auto,Diesel
14170,skoda, Scala,2019,1000,145,49.6,1,14995,Manual,Petrol
17455,audi, A7,2018,27431,145,52.3,3,25950,Semi-Auto,Diesel
16732,vw, Tiguan Allspace,2019,39,145,36.2,1.5,26498,Manual,Petrol
17385,hyundi, IX20,2017,5003,125,50.4,1.4,10300,Manual,Petrol
14817,hyundi, IX20,2014,19319,200,43.6,1.6,7495,Automatic,Petrol
12917,audi, A8,2016,33063,330,30.1,4,33000,Automatic,Petrol
18224,merc, GLS Class,2017,23510,150,37.2,3,38990,Semi-Auto,Diesel
19623,hyundi, IX20,2016,18292,125,50.4,1.4,9000,Manual,Petrol
17761,merc, CLS Class,2015,46725,145,56.5,2.1,17998,Semi-Auto,Diesel
16679,ford, Tourneo Custom,2017,37950,145,44.1,2,19989,Manual,Diesel
18879,skoda, Kamiq,2019,124,145,44.1,1.5,19450,Automatic,Petrol
13179,skoda, Rapid,2016,36826,0,78.5,1.4,7200,Manual,Diesel
16840,toyota, Prius,2019,4874,135,61.4,1.8,22000,Automatic,Hybrid
18874,hyundi, Santa Fe,2019,2199,145,39.2,2.2,36990,Semi-Auto,Diesel
17182,ford, Tourneo Custom,2019,10750,145,32.5,2,25495,Manual,Diesel
15210,toyota, Prius,2016,78500,0,94.1,1.8,13690,Automatic,Hybrid
18497,vw, Amarok,2018,12231,260,36.2,3,28900,Automatic,Diesel
18398,skoda, Rapid,2016,36364,20,60.1,1.2,7000,Manual,Petrol
19261,hyundi, Santa Fe,2017,29458,200,47.1,2.2,17991,Manual,Diesel
17179,vauxhall, Combo Life,2019,4136,145,42.2,1.2,14995,Manual,Petrol
12172,bmw, 6 Series,2017,14400,160,51.4,3,22449,Automatic,Diesel
16763,toyota, Hilux,2018,29945,260,36.2,2.4,20995,Automatic,Diesel
12744,vw, Arteon,2019,3000,145,52.3,2,29000,Manual,Diesel
16965,toyota, Hilux,2018,21189,260,36.2,2.4,23698,Automatic,Diesel
17387,ford, Mustang,2018,5064,145,23.5,5,33000,Semi-Auto,Petrol
18157,vw, Scirocco,2018,27995,145,47.1,2,15000,Manual,Petrol
12880,hyundi, IX20,2018,25833,145,50.4,1.4,11490,Manual,Petrol
18538,hyundi, Santa Fe,2018,30229,145,47.1,2.2,19000,Manual,Diesel
17690,bmw, Z4,2020,101,145,38.7,2,37975,Semi-Auto,Petrol
16975,hyundi, I40,2013,83898,30,65.7,1.7,5995,Manual,Diesel
16241,merc, S Class,2019,2931,135,100.9,3,56890,Automatic,Hybrid
17932,bmw, X4,2019,3502,145,42.8,2,38380,Automatic,Diesel
14510,vw, Arteon,2018,27715,145,38.7,2,22495,Semi-Auto,Petrol
12839,merc, S Class,2019,3835,145,52.3,3,53999,Semi-Auto,Diesel
18979,toyota, Prius,2016,43463,0,94.1,1.8,17819,Automatic,Hybrid
19483,vauxhall, Combo Life,2019,2674,145,42.2,1.2,14759,Manual,Petrol
12945,vauxhall, Zafira Tourer,2014,29000,200,42.8,1.4,7995,Manual,Petrol
15689,vw, Amarok,2013,46725,260,35.3,2,14888,Manual,Diesel
13014,audi, RS5,2018,9641,145,32.5,2.9,47895,Semi-Auto,Petrol
15775,vw, Arteon,2017,23178,145,47.1,2,19995,Semi-Auto,Petrol
18881,skoda, Kamiq,2020,1421,145,47.9,1,19300,Manual,Petrol
13360,toyota, Verso,2016,19000,205,41.5,1.6,10990,Manual,Petrol
18736,merc, GLS Class,2016,23083,305,37.2,3,37094,Automatic,Diesel
12152,bmw, Z4,2016,25300,205,41.5,2,18650,Semi-Auto,Petrol
18443,bmw, X4,2019,509,145,42.8,2,35109,Semi-Auto,Diesel
14495,bmw, X6,2019,1000,145,26.4,3,66290,Automatic,Petrol
12294,hyundi, Santa Fe,2018,17496,145,39.2,2.2,29498,Semi-Auto,Diesel
12738,skoda, Rapid,2017,15255,145,62.8,1,9295,Manual,Petrol
13403,toyota, Avensis,2016,75710,30,61.4,2,8799,Manual,Diesel
14981,vauxhall, Combo Life,2019,800,145,50.4,1.5,16899,Manual,Diesel
15617,bmw, i3,2017,41949,140,470.8,0,19998,Automatic,Hybrid
13673,bmw, 6 Series,2018,21525,150,49.6,3,27990,Semi-Auto,Diesel
17817,vw, Tiguan Allspace,2019,6572,150,39.2,2,26690,Semi-Auto,Diesel
15450,merc, GLS Class,2018,14718,145,37.2,3,41995,Automatic,Diesel
18486,bmw, M2,2020,4500,145,29.1,3,46995,Automatic,Petrol
13543,ford, KA,2013,40000,30,57.7,1.2,4750,Manual,Petrol
16212,merc, GLS Class,2018,7390,150,23,5.5,72950,Automatic,Petrol
17789,skoda, Scala,2019,11814,150,45.6,1.5,16490,Semi-Auto,Petrol
12761,audi, A7,2017,16236,145,61.4,3,23990,Semi-Auto,Diesel
13251,ford, Grand C-MAX,2017,30788,30,64.2,1.5,9990,Manual,Diesel
17905,hyundi, IX20,2016,27696,125,50.4,1.4,7194,Manual,Petrol
13464,ford, Edge,2018,13649,150,47.9,2,23000,Automatic,Diesel
14388,vw, Beetle,2012,15000,235,37.2,2,8699,Manual,Petrol
16788,vw, Caddy Maxi Life,2020,5000,145,46.3,2,23995,Semi-Auto,Diesel
17900,ford, Galaxy,2018,34880,145,52.3,2,17995,Semi-Auto,Diesel
